27/08/2021,12:03:34,385,29.3,39.4,0.0,741.6
27/08/2021,12:03:35,385,29.4,39.4,0.0,741.7
27/08/2021,12:03:36,384,29.4,39.4,0.0,741.7
27/08/2021,12:03:37,384,29.3,39.3,0.0,741.7
27/08/2021,12:03:38,382,29.3,39.2,0.0,741.7
27/08/2021,12:03:39,382,29.2,39.1,0.0,741.7
27/08/2021,12:03:40,380,29.3,39.0,0.0,741.7
27/08/2021,12:03:41,381,29.4,39.0,0.0,741.7
27/08/2021,12:03:42,381,29.4,39.0,0.0,741.7
27/08/2021,12:03:43,380,29.4,39.0,0.0,741.7
27/08/2021,12:03:44,382,29.4,38.9,0.0,741.7
27/08/2021,12:03:45,383,29.3,38.7,0.0,741.8
27/08/2021,12:03:46,383,29.3,38.5,0.0,741.7
27/08/2021,12:03:47,384,29.3,38.5,0.0,741.6
27/08/2021,12:03:48,385,29.3,38.5,0.0,741.7
27/08/2021,12:03:49,387,29.2,38.5,0.0,741.7
27/08/2021,12:03:50,386,29.2,38.5,0.0,741.7
27/08/2021,12:03:51,386,28.9,38.4,0.0,741.7
27/08/2021,12:03:52,386,28.7,38.5,0.0,741.6
27/08/2021,12:03:53,386,28.7,38.5,0.0,741.8
27/08/2021,12:03:54,383,28.9,38.6,0.0,741.7
27/08/2021,12:03:55,384,28.8,38.6,0.0,741.7
27/08/2021,12:03:56,384,29.0,38.6,0.0,741.7
27/08/2021,12:03:57,384,29.1,38.7,0.0,741.7
27/08/2021,12:03:58,383,29.1,38.7,0.0,741.7
27/08/2021,12:03:59,384,29.1,38.8,0.0,741.7
27/08/2021,12:04:00,360,29.1,38.8,0.0,741.7
27/08/2021,12:04:01,360,29.2,39.0,0.0,741.6
27/08/2021,12:04:02,359,29.2,39.0,0.0,741.7
27/08/2021,12:04:03,359,29.3,39.0,0.0,741.7
27/08/2021,12:04:04,359,29.4,39.1,0.0,741.7
27/08/2021,12:04:05,383,29.4,39.1,0.0,741.7
27/08/2021,12:04:06,382,29.4,39.1,0.0,741.7
27/08/2021,12:04:07,383,29.5,39.1,0.0,741.7
27/08/2021,12:04:08,383,29.5,39.1,0.0,741.7
27/08/2021,12:04:09,383,29.5,39.1,0.0,741.7
27/08/2021,12:04:10,383,29.6,39.1,0.0,741.7
27/08/2021,12:04:11,384,29.4,39.0,0.0,741.7
27/08/2021,12:04:12,383,29.4,39.0,0.0,741.7
27/08/2021,12:04:13,383,29.3,39.0,0.0,741.7
27/08/2021,12:04:14,383,29.3,39.1,0.0,741.7
27/08/2021,12:04:15,383,29.4,39.2,0.0,741.6
27/08/2021,12:04:16,382,29.4,39.1,0.0,741.7
27/08/2021,12:04:17,381,29.4,38.9,0.0,741.7
27/08/2021,12:04:18,381,29.4,38.9,0.0,741.7
27/08/2021,12:04:19,382,29.4,38.9,0.0,741.7
27/08/2021,12:04:20,382,29.4,38.9,0.0,741.7
27/08/2021,12:04:21,382,29.4,38.9,0.0,741.7
27/08/2021,12:04:22,383,29.4,38.9,0.0,741.7
27/08/2021,12:04:23,384,29.3,38.8,0.0,741.7
27/08/2021,12:04:24,382,29.2,38.8,0.0,741.7
27/08/2021,12:04:25,382,29.2,38.7,0.0,741.7
27/08/2021,12:04:26,382,29.2,38.8,0.0,741.7
27/08/2021,12:04:27,382,29.2,38.8,0.0,741.7
27/08/2021,12:04:28,381,29.1,38.8,0.0,741.7
27/08/2021,12:04:29,382,29.2,38.7,0.0,741.7
27/08/2021,12:04:30,383,29.2,38.8,0.0,741.7
27/08/2021,12:04:31,383,29.2,38.8,0.0,741.7
27/08/2021,12:04:32,382,29.3,38.8,0.0,741.7
27/08/2021,12:04:33,383,29.2,38.8,0.0,741.7
27/08/2021,12:04:34,382,29.3,38.8,0.0,741.7
27/08/2021,12:04:35,382,29.2,38.8,0.0,741.8
27/08/2021,12:04:36,382,29.3,38.8,0.0,741.7
27/08/2021,12:04:37,382,29.1,38.7,0.0,741.7
27/08/2021,12:04:38,381,28.9,38.7,0.0,741.7
27/08/2021,12:04:39,382,28.9,38.6,0.0,741.7
27/08/2021,12:04:40,381,29.0,38.7,0.0,741.7
27/08/2021,12:04:41,382,28.9,38.7,0.0,741.7
27/08/2021,12:04:42,382,28.9,38.7,0.0,741.7
27/08/2021,12:04:43,382,29.0,38.7,0.0,741.7
27/08/2021,12:04:44,381,28.9,38.7,0.0,741.8
27/08/2021,12:04:45,380,28.8,38.7,0.0,741.7
27/08/2021,12:04:46,380,28.6,39.0,0.0,741.7
27/08/2021,12:04:47,380,28.8,39.0,0.0,741.7
27/08/2021,12:04:48,381,28.9,39.1,0.0,741.7
27/08/2021,12:04:49,382,28.9,39.1,0.0,741.8
27/08/2021,12:04:50,382,29.0,39.1,0.0,741.7
27/08/2021,12:04:51,382,28.6,39.0,0.0,741.7
27/08/2021,12:04:52,382,28.6,38.9,0.0,741.8
27/08/2021,12:04:53,380,28.6,38.9,0.0,741.8
27/08/2021,12:04:54,380,28.6,38.9,0.0,741.7
